"x" "y" "Co" "Ni"
2800 3000 6.88091850280762 20.1814785003662
2900 3000 4.45573997497559 15.3805084228516
3000 3000 9.47004318237305 11.6867923736572
2544 1972 12.5106496810913 15.0318775177002
1842 989 7.62702465057373 17.3311767578125
2235 2386 11.5521593093872 13.71351146698
2219 2774 8.15233516693115 12.598858833313
2972 988 9.37863063812256 19.1510925292969
1071 1567 10.8701467514038 14.1607217788696
1879 1171 7.61304140090942 14.4482336044312
2908 1263 7.14326810836792 14.1835498809814
2319 2405 9.90780448913574 16.2429428100586
3271 2160 7.40292644500732 16.5220985412598
3175 2102 8.31759548187256 17.5067291259766
2933 978 8.56737041473389 18.7174854278564
1392 1846 8.2382345199585 14.0417947769165
3044 1123 8.18467426300049 14.3902063369751
3136 2091 8.94157981872559 14.5478429794312
1315 1975 7.4624285697937 19.2431201934814
2310 2732 10.0518741607666 17.8079586029053
1839 995 6.45886611938477 18.4852066040039
1706 1165 5.53321409225464 16.0872402191162
1897 1220 6.37483167648315 18.0521926879883
1651 1157 6.13286161422729 19.0488700866699
1350 1970 6.82684707641602 17.4712333679199
1837 1037 6.03529262542725 16.0262508392334
2327 2417 12.3639116287231 16.611011505127
2504 1965 8.71894359588623 13.6026020050049
3085 1214 10.3277034759521 11.6454219818115
3025 1201 8.50965690612793 17.1140232086182
2234 2737 8.05235862731934 15.892448425293
2224 2728 9.00721836090088 15.0120029449463
3061 2025 13.5080194473267 15.5950336456299
2909 1334 7.48610639572144 17.1906757354736
2102 2597 15.1202716827393 16.0397491455078
1797 1215 11.3317947387695 18.7936782836914
